,PlayId,A,Dis,Orientation,Quarter,Down,Distance,Yards,Week,GameWeather,Temperature,Humidity,WindSpeed,WindDirection,YardLine_std,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_Invd_1,P_Invd_2,P_Invd_3,P_Invd_4,P_Invd_5,P_Invd_6,P_Invd_7,P_Invd_8,P_Invd_9,P_Invd_10,P_Invd_11,P_Invd_12,P_Invd_13,P_Invd_14,P_Invd_15,P_Invd_16,P_Invd_17,P_Invd_18,P_Invd_19,P_Invd_20,P_Invd_21,P_Invd_22,Sx_1,Sx_2,Sx_3,Sx_4,Sx_5,Sx_6,Sx_7,Sx_8,Sx_9,Sx_10,Sx_11,Sx_12,Sx_13,Sx_14,Sx_15,Sx_16,Sx_17,Sx_18,Sx_19,Sx_20,Sx_21,Sx_22,Sy_1,Sy_2,Sy_3,Sy_4,Sy_5,Sy_6,Sy_7,Sy_8,Sy_9,Sy_10,Sy_11,Sy_12,Sy_13,Sy_14,Sy_15,Sy_16,Sy_17,Sy_18,Sy_19,Sy_20,Sy_21,Sy_22,Mx_1,Mx_2,Mx_3,Mx_4,Mx_5,Mx_6,Mx_7,Mx_8,Mx_9,Mx_10,Mx_11,Mx_12,Mx_13,Mx_14,Mx_15,Mx_16,Mx_17,Mx_18,Mx_19,Mx_20,Mx_21,Mx_22,My_1,My_2,My_3,My_4,My_5,My_6,My_7,My_8,My_9,My_10,My_11,My_12,My_13,My_14,My_15,My_16,My_17,My_18,My_19,My_20,My_21,My_22
27858,20191021001254,2.31,0.48,117.65,2,1,1,0,7,0.0,58.0,73.0,0.0,202.5,99,7.578555271290167,7.565560124670205,6.814763385474215,6.6734398925891245,6.3977808652688255,6.120694405049147,5.62000889679011,5.4812863453755085,4.884362803887514,4.869517429889736,4.849999999999996,4.410215414239981,4.073156024509741,4.030198506277318,3.630220378985272,3.5483094566285973,3.306750670975965,2.666927070618917,2.59306768133807,2.0511703976023004,1.0600471687618458,0.0,-1.0,0.1319512709484747,0.1321779198792094,0.1467402378388539,0.1498477570930852,0.1563041968862404,0.1633801549012264,0.1779356613778946,0.1824389271039793,0.2047349961808917,0.2053591581502242,0.2061855670103094,0.2267462937912595,0.2455098685104662,0.248126735802822,0.275465370033409,0.2818243482489668,0.3024116722126064,0.3749633842697951,0.385643617093705,0.4875265366392486,0.9433542482529508,6.543687212022336,6.51055935163023,6.24309460726138,5.8166812273572095,5.412658996935763,5.254087944855421,4.921782653022168,4.508998716504147,4.273236482490551,4.166595744242424,3.797440073636599,3.783252974736616,3.7723516918484927,3.750780774288243,3.5923938667744686,3.475308974471837,3.460287949816809,3.27114373021473,3.1535390053536942,2.559054989131344,1.1005190508048246,0.0,1.9213250579897336,0.7322968096222335,0.0,-0.0241152087907119,-0.2956836347522658,-0.5239799305393609,-1.2275912199452854,-1.2856696828865526,-1.2922893350196762,-1.4267120541573042,-1.5469929124497233,-1.5571488929601365,-1.734432459658774,-1.984761175189094,-2.0340566246262064,-2.1021784832995563,-2.240202164618025,-2.3583497012823296,-2.436332661484271,-2.4434019088740486,-2.6380623466676227,-2.8874706817162457,665.1243789390107,664.5130711278825,651.7548705212172,651.6672053214236,568.5075846272734,538.0409914246399,510.84062472480935,484.7428498514152,445.4543875379217,423.80303587484303,380.3918009108883,379.1968746705799,376.9587788356607,372.00440909207725,352.2531319322728,335.4841305669757,335.09992428718243,304.9474325961356,299.0065520039679,229.87752160966363,81.81766396381192,0.0,242.70196486863492,136.73634717365388,64.66966754630499,1.96498878508487,0.0,-12.2692998073058,-35.03800858708695,-47.77441060320035,-53.69267720862581,-71.78358775373243,-72.80577937583143,-124.9833021304196,-131.02696617620168,-137.77689229618798,-143.57828356004367,-177.51168258862597,-181.78437401234504,-186.35268168794192,-197.69488424971297,-199.9600391011045,-241.06750365495012,-262.0682402303261
27859,20191021001275,2.38,0.52,132.6,2,0,1,1,7,0.0,58.0,73.0,0.0,202.5,99,7.741020604545629,7.69519330491444,6.4419872710212704,5.684619600289891,5.475764786767231,5.069487153549163,5.055887656979727,4.871816909531802,4.556369168537598,4.508769233393965,3.750119998080064,3.672015795173005,3.60494105360961,3.4946816736292345,3.456761490181234,3.1051731030652707,3.103626910567693,2.792597357300187,2.7799640285442533,1.965120861423036,1.3124023773218352,0.0,-1.0,0.129181932342718,0.1299512514339779,0.1552316013566829,0.1759132660255761,0.1826228917678506,0.1972586121063344,0.1977892049518713,0.2052622293837605,0.2194729976897279,0.2217900159080114,0.2666581337429113,0.2723299832518518,0.2773970462009926,0.2861490955087471,0.2892881105162888,0.3220432377869209,0.3222036761554845,0.3580895747057409,0.3597168847266188,0.5088745530266537,0.7619614359741242,7.48354180913975,6.715487553120673,6.223438530736583,6.146256491021674,5.093515408766577,4.953529326531379,4.855650263259777,4.676610116546133,4.665693884048364,4.510183078552628,4.4625536579588525,4.341725378526839,4.23384930411784,4.179077759376581,4.093177159912462,3.819505328487325,3.8089007411737255,3.775722264411668,3.680943066651891,2.9960346332432115,1.4993871086386164,0.0,0.5303130402057867,0.4859446034680763,0.12869955439022,0.0,-0.1813050823016095,-0.1878541108855378,-0.3835027141368026,-0.4018830203164598,-0.7304820472749465,-1.1886665349585035,-1.7673862183399252,-2.023943069518456,-2.113335018477358,-2.141175684805207,-2.6408594883955137,-2.8277581774989007,-3.4447700223261046,-3.742304495967658,-3.801269188681104,-3.913633930692385,-4.2637627650533805,-4.558679635613104,764.9639689603266,667.403965402666,646.9760889565325,642.8423601391469,529.4521993913334,528.5817024125772,486.262624844714,485.3768795617864,472.7224376055156,456.8126173177443,452.54857555388537,431.0142534338262,423.787236343824,419.4254633806207,406.37258210205766,366.712146071454,365.4519697033841,364.1839290354969,344.621343195367,274.6727964823867,51.31684488899049,0.0,155.01936946677642,116.7566558326676,50.96779607712398,49.110539687707785,43.73799383060452,43.71414350335516,36.23204480311455,29.7080715372652,0.0,-92.19335140385613,-136.50772021060192,-146.7756710860872,-147.39480193761003,-164.1990510916049,-218.4967959847061,-237.90628667355543,-330.2561873346472,-374.5291319295146,-380.0808595297903,-400.56320834966016,-435.421733041684,-466.1757170183769
28062,20191027022383,2.87,0.5,121.11,3,1,10,3,8,0.0,52.0,59.0,9.0,270.0,48,18.820066418586315,17.91853788678083,12.993017355487524,10.544007776931885,8.96072541706306,8.95569651115981,8.643008735388388,8.422998278522918,7.500673303110861,7.081645289055359,6.124573454535428,5.6874686812324535,5.682059485785063,5.501018087590696,5.303225433639419,5.238263070904326,5.0751256142089725,4.910112015015548,4.280490626084818,3.451622806738885,0.3920459156782537,0.0,-1.0,0.0531347752849809,0.0558081248770714,0.0769644165508372,0.0948405977267765,0.1115981076817502,0.1116607735371433,0.1157004499955608,0.1187225696756717,0.1333213645747316,0.1412101226738218,0.1632766767226002,0.175825144022297,0.1759925256857522,0.181784532258823,0.1885644901415655,0.1909029742233548,0.1970394579397743,0.2036613415217236,0.2336180796439816,0.2897187948948588,2.550721637464233,8.838048127847319,8.409555011369825,7.945068824159303,6.525456147037777,6.201503981840249,6.119079454297491,4.965172476734187,4.836010313720068,4.471181161433711,4.252602039877138,4.21506094815113,4.122355090354451,4.107878193718877,4.024556566953419,3.82008764391277,3.4080952734615875,3.3564448437033603,2.5215080341606493,1.944948636222148,0.6743823482884119,0.1579878241307355,0.0,2.830027791957506,1.7558335085648449,1.304947047861811,0.948455954002254,0.9234488823002132,0.7152968323972879,0.5891422857243398,0.5329659210010385,0.371438688409714,0.1941948449099995,0.1681055380712244,0.1114432880182247,0.0641403701814569,0.0,-0.2684569001838633,-0.3289524780944255,-0.3457358060932977,-0.4080738768964669,-0.7174483661190805,-0.7782328176323029,-0.926202995797399,-1.314642218115556,875.2464671218111,815.7712727804078,803.2261101049546,668.1318297913559,612.8477178141505,612.2282496485885,498.4780682153966,481.6877757853716,427.3199552550394,405.4259915142619,404.5141717048461,395.13131582380686,392.3875222869792,373.98842199321865,341.73408312446486,277.591160289526,269.1559759112066,253.84520238155423,233.86092745715592,132.02632269124132,31.171765825998705,0.0,318.1931490518059,152.1696870816009,144.58923974195886,143.6569156635125,142.79747164066777,118.432243621088,108.54962357884467,86.86407083541958,78.57042094270905,74.04562338647283,72.35269807510109,66.48041235098269,61.87163363401904,4.373866631268214,0.0,-28.96294024822167,-39.10214589751057,-41.25391838488703,-72.12647291428905,-73.35570945010988,-98.89467763758498,-129.92346893398448
28063,20191027022430,1.01,0.55,33.87,3,0,1,0,8,0.0,52.0,59.0,9.0,270.0,57,18.700665763549697,18.24132122407804,14.190902015023568,10.01663616190585,7.346352836612194,6.719002902216958,6.553144283471867,6.169294935403886,6.018454951231255,5.850752088407096,5.678952368174963,5.270531282517923,4.43604553628567,4.024487545017377,3.996248240537609,3.6269270739842585,3.617692634815736,3.613004290061113,3.394259860411398,1.6850519279832314,1.3251792331605543,0.0,-1.0,0.0534740320288032,0.0548205904449523,0.0704676840796535,0.0998339146831636,0.136121967218383,0.1488316070930772,0.152598501840127,0.1620930771620716,0.1661556010808754,0.1709181973342262,0.1760888162408322,0.1897341930816249,0.2254259997604322,0.248478840800011,0.2502347051056747,0.2757154967831978,0.2764192818307059,0.2767779719362263,0.2946150386608278,0.5934535211605368,0.7546149041401733,7.164213948881226,6.38080329006533,5.827477762362204,5.2591027839897375,5.096094433536648,4.951715781314632,4.560007040741211,3.9714963597960495,3.8991661531260497,3.897346794443552,3.421890834020312,3.1683926419867072,2.627142085868837,2.61807064925179,2.4030415683354365,2.2639471182658863,1.7745515880413518,1.5442965246012426,1.140691265768694,0.4287587133035244,0.0,-0.2989719925563556,3.69966501552609,3.628440070654688,2.1709542226700207,2.065219183756368,1.995429033239935,1.7632652696794286,1.59895564878047,1.594912845775227,1.497498997955228,1.426520866402449,0.8256246219153986,0.7715276940963633,0.6443375092009846,0.5845833101226718,0.3375527341471711,0.3094754449365071,0.2194300353934988,0.2184951870122429,0.1573661102475947,0.0,-0.574552410639944,-0.6308399295256963,706.9395145518378,615.3784340835651,607.9230368280673,582.90357714231,558.8667585610272,553.3827879692874,437.0964876199495,432.6463555400837,431.59640930248713,406.1600742508919,342.15360155956165,322.56655246760977,259.7765199735031,252.34999139390777,230.51589568872947,220.27271211549595,127.44183035814932,82.29314749036533,72.57269440588703,42.04307006195808,0.0,-29.970098194524557,373.4073438038657,371.01563799105816,229.93325434791703,218.7413056181758,160.28544143180045,138.32023217321853,128.12870620425588,105.19060741785944,67.43385361298817,58.58905209851071,40.82744012484727,38.631751245083535,2.226087053381832,0.0,-57.300795290542965,-95.63156214378876,-102.47096196077725,-108.59853834471949,-122.12812441834852,-128.97175050724047,-170.71832678604972,-192.32779446608583
28242,20191027063013,1.26,0.51,106.63,3,1,10,3,8,0.0,48.0,69.0,5.0,292.5,21,19.992088435178555,18.06927225983382,16.260928632768795,12.391424454032716,8.294781491998448,7.478081304719813,6.968966924874878,6.6993283245412,6.28351016550463,5.856423823460868,5.680818602983203,5.385434058643741,5.166236541235797,5.1646684307901145,4.920416649024754,4.741782365313704,4.685306820262682,4.589553355175206,4.276189892883619,4.002249367543207,1.1030865786510131,0.0,-1.0,0.0500197867392571,0.0553425719431379,0.0614971028151992,0.0807009721690677,0.120557726682089,0.1337241411602261,0.1434932911549087,0.149268695540233,0.1591467147598208,0.1707526692303235,0.1760309684021355,0.1856860541064425,0.1935645013576543,0.193623271929388,0.2032348216280025,0.2108911634821187,0.2134331941027364,0.2178861258628564,0.2338530385809543,0.2498594935412165,0.9065471553673692,9.61740427066261,6.768140532926206,6.515215117986779,6.012043061704734,5.736343225036766,5.530103859239114,5.287653969268649,5.256186652345202,5.170863983848092,4.778490644210943,4.742272112410065,4.635467094089676,4.541098718598548,4.305314884181801,4.3027316547839805,4.294146618606535,4.290798559433067,3.869935180216869,1.9474007193215208,1.3791762377170935,0.0,-0.0829927593410522,0.3589253162218733,0.1661020182924568,0.0,-0.5932782846207857,-0.7885492707374206,-0.8372898228606541,-0.9000201818478357,-0.910354138199794,-0.9349228854560444,-0.9787440861195305,-1.049828356063301,-1.2014001756507309,-1.414168166604678,-1.4226737234532896,-1.497325750886798,-1.5946025334911391,-1.8240816156194517,-1.8796359361545016,-1.947831990823864,-2.105874765170409,-2.613990036524537,-3.024688669271179,959.7230803464467,666.4592140333491,666.1915885929219,603.3347282655279,579.9031494149384,567.2504986560172,525.2722227866849,523.5430701960181,519.8165367164481,465.3214951618938,458.03053089543226,455.55808779431567,429.8034056628651,415.0130706725274,397.04261120348855,394.2834185325841,387.60203958336217,336.88835836847306,245.4426110199037,162.79071972608307,0.0,-27.00763503034653,54.210342848994856,20.07979243302792,0.0,-55.646385187827946,-78.68952097871218,-83.98026466332004,-90.1774737963482,-91.7621274274341,-96.87060360113776,-100.67726189135692,-105.79300863245214,-117.15450134278848,-137.77525402605536,-167.40312743227508,-179.7989928345482,-192.2998175584289,-207.39486021075828,-216.87634378832507,-231.65819266718125,-250.97501116315863,-260.50794841192567,-397.7144036021426
28309,20191027081771,1.02,0.36,281.69,2,1,5,1,8,0.5,59.0,67.0,3.0,45.0,95,21.52264156649922,20.590378821187333,9.705632385372928,9.494472075897631,8.137075641776965,7.087115068912028,7.003149291568758,6.652796404520426,6.587662711462995,6.031624988342692,5.620053380529405,5.386139619430598,5.320460506384754,5.280956352783072,5.107660912785807,4.7921289632062205,4.294182110716774,4.244384525464195,3.135617961423234,2.7692959394040875,0.7716216689544174,0.0,-1.0,0.0464626982199311,0.0485663721238099,0.1030329565652074,0.1053244447933622,0.1228942735724183,0.1411011378080409,0.1427929005031952,0.1503127315485744,0.1517989071085758,0.1657928007680679,0.1779342529849424,0.1856617300436255,0.1879536552897934,0.1893596411704858,0.1957843359367767,0.2086755193105112,0.2328732164163113,0.2356054202913279,0.3189164025409866,0.3611026130400442,1.2959718994867595,7.803629258385444,6.26769364146304,6.090996211748881,5.9556202683967925,5.448336151565181,5.002803433141859,4.971947303902832,4.782173399716173,4.59468245647054,3.579748832055772,3.3129511396024887,2.8484020323539294,2.823006599625949,2.44115825708185,2.312196740931822,2.2861146220305373,1.915068205028467,1.845402530932088,1.0396287158120776,0.9708969774252428,0.3062084407464946,0.0,3.6670419754804695,3.2777999819734083,3.2720667592124766,3.081603910680437,3.068640329586332,2.6174239702016155,2.4057031858780347,2.104733665816053,1.8412201638314545,1.767878603280401,1.6038499800946486,1.4946480391657684,1.3454474342949547,1.131703545104888,1.1114546565180796,1.0952850801417495,0.9350828451902706,0.6597424208602073,0.274414156383332,0.0892530157428685,0.0,-1.0847702862067412,808.445116309055,640.9763032126291,608.1432513757127,572.8633436351923,564.4634427218431,538.6961625406302,518.2366982428127,501.04775019706847,491.60929183535154,367.5312660386455,337.57822123677033,267.14271350631,263.10916670986205,220.86893558953275,207.53557664609733,199.52476227744603,186.388147869164,145.38260912013703,137.44143816535234,84.8099071582929,22.86722239720882,0.0,406.3033536350839,381.8043688124897,355.9605448373502,351.0365758191766,311.7556488558607,297.5987162700862,239.51845364122795,209.60095097729152,203.3425684103801,194.5697771051005,173.19949352342667,153.3177875930673,135.15196992096446,113.24146942346142,112.3056337842383,104.58763427410956,94.20124841405806,77.23700843391491,45.67927707008185,8.520069884466864,0.0,-117.43846177014429
28314,20191027082513,1.59,0.43,276.98,3,1,10,3,8,0.5,59.0,67.0,3.0,45.0,87,18.119299103442152,17.21107201774485,14.890120886010298,13.85141869990219,13.231968863324914,9.95254741259743,8.0054793735291,7.491708750345279,6.883676343350259,6.862980402128504,6.577932805980906,6.558002744738675,6.098860549315751,5.773534446073736,5.697174738412016,5.437214360313551,5.260722383855654,4.8200103734328135,4.494997219131506,4.201713936002772,1.2872451204024722,0.0,-1.0,0.0551897727550636,0.0581021332645047,0.0671586219920839,0.0721947709231446,0.0755745430123934,0.1004767883581494,0.124914443388187,0.1334808964582228,0.1452712112134696,0.1457092897554912,0.1520234440660084,0.152485450056006,0.1639650541136234,0.1732041281368027,0.1755255974961954,0.1839177074383972,0.1900879626472679,0.2074684331618563,0.2224695480886667,0.2379981158239755,0.7768528185893129,8.512794929591587,8.220195455741198,6.2522138207633375,4.7211441448593225,4.717008498699009,4.451955060950366,4.215488488335902,4.145363487964352,4.017321608973735,3.8496479247783446,3.833921543664945,3.72676232571805,3.420913461815168,3.345872544998329,2.955821440573108,2.6989677093015514,2.342798471557379,2.0910382594677426,2.0756523413946395,2.041357691560191,1.8554065172076848,0.0,3.1055800966780303,2.596602145109957,1.9093294854543623,1.4510549627502405,0.9870198774700722,0.95391213144108,0.8538208418352562,0.8305739703831552,0.5247788287692539,0.2345943127355143,0.0960640904701244,0.0,-0.0381768752531312,-0.2459687005950011,-0.3130589257658451,-0.3422425285864205,-0.3519715171079944,-0.4813636531565479,-0.5854078464508028,-0.6517227357157935,-0.7216179140482977,-0.7971115363650019,888.7222696938051,851.423188651577,639.2778339681978,475.0161455661228,464.5532176311128,463.6475808661804,445.6203460593168,427.3178332614759,426.3957329498143,399.4935954750424,396.4291243353955,379.0680304477481,341.2512677799619,337.4391492463239,304.7365338117618,284.7705155623074,223.1382932858168,195.21673588678843,184.52218213969232,150.58807176570002,134.383249959389,0.0,313.79883485431355,263.9094255981468,199.86776856117527,145.47982927314848,117.18069705825629,111.06713590047627,66.84646933437995,48.42484567110191,34.984363074815235,23.574937603402617,0.0,-11.84671764180476,-67.90282383573359,-68.84965815708293,-68.9447024000298,-94.447864137959,-101.87760448847207,-124.79864863195368,-134.83239910231745,-156.70299101385697,-157.48292763837273,-171.5684352697851
28323,20191027083884,3.74,0.41,288.75,4,1,10,1,8,0.5,59.0,67.0,3.0,45.0,64,20.724140512938035,17.43193907745205,13.415006522547792,10.324359544301036,6.906815474587393,6.865340486822191,6.573804073746035,6.522430528568315,5.749304305739948,5.647450752330634,5.596070049597303,5.50622375135628,5.319971804436557,5.279128715990928,4.825702021467959,4.744733922992936,3.7852873074576494,3.466987164671937,3.4280752617175603,3.054734030975513,0.7244308110509972,0.0,-1.0,0.0482529058020863,0.0573659645984814,0.0745433852990836,0.0968583083249935,0.1447845253256514,0.1456591995574682,0.1521189236523986,0.1533170795181319,0.1739340878167863,0.1770710438842361,0.1786968338739721,0.1816126705264533,0.1879709210424867,0.1894251975654458,0.2072237356453692,0.2107599743694814,0.2641807394724919,0.288434872268881,0.2917088814143982,0.3273607423297194,1.3803940759355746,7.795534293120365,6.48068283693598,6.48017202694658,6.388955268821286,6.327139508451539,5.345238361543444,4.541761544918353,4.42734966948526,4.374366805272756,4.003855907981767,3.6903850958785935,3.675804801075807,3.569367344909184,3.477619354691221,3.449884322947277,3.265641294579168,2.938122684452068,2.630250728393831,2.4929057836146225,0.9773695499926772,0.0,-2.6687337205302755,1.4006827336328154,1.0717009244371978,0.1644933317078258,0.1346359009488333,0.0216654945675407,0.0,-0.0814038962354219,-0.1187273848944259,-0.3755928022763968,-0.5474087038705002,-0.6290684759536203,-0.6522948764799641,-0.728515556951453,-0.9149750550994656,-1.292465897604941,-1.636379746216098,-1.8331312790349303,-1.843144734515278,-1.9455124497213565,-1.979671483272384,-2.2195756408978684,-2.708977737838833,802.3496836849076,785.4621328581757,784.0805401811692,714.2816911636125,709.5092958164989,566.3015504346839,517.2498041665053,512.5113385884821,511.1698046808866,448.6370346970324,408.2111843404972,406.1742247757999,395.1098085313287,384.5110484703915,373.6359845068786,366.9882443130834,329.6063839310092,320.19751827709945,240.28651577024152,163.4846889061365,0.0,-236.61702175897733,153.10640961135698,121.24638045901706,39.46693659662812,10.536833075559484,1.895054962617479,1.614988476170936,0.0,-49.07391315066715,-50.26434984720231,-64.70140781082779,-84.82918036336156,-134.84720540073937,-143.67592489057068,-153.2245485991029,-160.89677869939698,-199.8845081968481,-216.73298893612707,-219.29760711675883,-270.7595272419537,-291.9461137036218,-311.99229763012124,-343.1577464847455
28364,20191027093237,3.85,0.45,277.08,3,1,1,1,8,0.0,66.0,20.0,19.0,315.0,99,10.54063091090852,9.995503989294384,9.280797379535882,7.073733102118003,6.8766925189367,6.421526298318809,6.00470648741469,5.961015014240454,5.882210468862872,5.723809919974629,5.648380298811336,5.591752855768934,5.590348826325606,4.898183336707603,4.716661955239112,4.4308125665615785,4.353619184081225,4.043575150779326,3.994308450783436,3.3614431424612827,1.212641744292185,0.0,-1.0,0.0948709814860416,0.1000449803302608,0.1077493623775254,0.1413680705171901,0.1454187456028096,0.1557262173420991,0.166536033375804,0.1677566652006527,0.1700041175495912,0.1747088065433928,0.1770419035365666,0.1788347993542514,0.1788797141407139,0.2041573234929518,0.2120143460544661,0.2256922370282128,0.2296939529429781,0.2473059020078477,0.2503562286993289,0.2974912731285378,0.8246458648705819,8.573091028261398,7.652023834037407,7.074003244232018,6.071750565400119,5.938869824418424,5.300953719702774,4.855676533098711,4.84530994650991,4.630492677653768,4.515656286663242,4.495244522816728,4.47548153180184,4.273123967548433,4.140443917150924,4.115170632247271,3.967143522586344,3.9061812655513175,3.775981002494542,3.646862472932881,3.433503590311733,2.7317466012220333,0.0,3.232363904776494,2.564964299688154,2.562902585568463,2.299561334090753,1.390105753112726,1.3300660550283585,1.2869354739615662,1.211998595509337,1.068376769378304,0.9954604930569192,0.861869622671632,0.8234958555925067,0.6336459143898807,0.4085409214623656,0.2929923135491656,0.0406083194592503,0.0,-0.552472801104593,-0.6154527110919144,-0.9293898045660548,-2.2021922894723778,-2.3128230684433726,844.4779496413729,733.2057594919852,697.3685421127559,598.8065682995947,589.195644414584,515.3748344516083,477.0373570619575,466.51794074348845,443.8185042895565,431.6219350792388,428.9314033750526,426.07639130319234,402.3586296751577,391.6574919949772,375.9535251854699,373.3803404301885,364.4148520008051,332.2768063346174,325.22673661118574,287.21125041863047,189.66444067257828,0.0,320.20402746617134,290.6423464762167,252.0904250901445,238.91223440878863,131.65657267817244,122.92328384597944,118.99379863426913,111.61097833279698,96.93528853762432,78.31932860853087,54.584475069943736,41.429161154330245,23.81455796921405,2.6135951540754263,0.0,-15.164903612325134,-16.329120298486544,-77.12143721019427,-77.72121066661461,-91.73012806962844,-211.8325936584838,-275.55143964235947
28474,20191027113720,3.79,0.26,94.49,4,1,17,3,8,1.0,49.0,91.0,11.0,90.0,79,21.482879229749443,21.244022688747062,20.643170783578768,16.26079026369875,15.833537191670096,13.747392480030532,13.493231636639168,13.271450561261192,9.594003335417392,8.360771495502075,7.980100249996862,7.792329561819111,6.1915587698091015,6.015513278183336,5.4382074252459365,5.258184097195534,4.899112164464092,4.84316012537269,4.717213160331002,4.178241256796932,1.2304470732217585,0.0,-1.0,0.0465486953264254,0.0470720642060742,0.0484421705601292,0.0614976261167601,0.0631570815727829,0.0727410671843842,0.0741112304990471,0.0753497136868337,0.1042317753120204,0.1196061871249536,0.1253117089600965,0.128331327886824,0.1615102169224555,0.166236853574363,0.1838841224330048,0.190179723934229,0.2041186170942442,0.2064767577601098,0.2119895722350251,0.2393351504950211,0.8127127300011662,5.013501925082351,3.828792866255751,3.8076707170787913,3.0656958265759418,3.060960725377009,2.245460832025638,2.000828665040615,1.7596131555356316,1.722574302712928,1.5784607468534888,1.4693911877345434,1.2245830256353305,1.2244532265248935,1.2210307043441735,0.9906466419492984,0.9276272840944556,0.0745452236405503,0.0,-0.1001257262848125,-0.1813503733027719,-0.266081861414098,-1.0041055094493068,3.455724637948931,2.663099168446889,0.9817993033624648,0.886981034084098,0.0,-0.2328196211805655,-0.5094831724599231,-0.5266379113961048,-0.5578950336487132,-0.5992386354931682,-0.7807914516095734,-0.9313911518835069,-0.981086288864559,-1.1106981368942266,-1.1114515926068402,-1.194910207558859,-1.450015801950516,-1.6017204176516988,-1.6867308828886138,-1.8249836578350545,-1.9416231563732156,-3.1035968513403867,452.68784285455774,399.8318593371076,388.52833781800905,316.3191035829754,293.9133586223183,221.06713703395988,184.5742178973588,148.12291857202118,146.61055635316933,138.1791484218566,125.95911955969636,121.61175817694372,115.39064766906483,86.76005943360002,76.98375091562546,43.21327872361954,18.5059276118902,4.2634486647841925,0.0,-19.517824916420324,-21.895102310790065,-107.16405028223468,309.619211350554,250.03122848317437,235.7298167511153,70.69666544688877,23.248629849615725,7.087238090502041,6.324479082055603,0.0,-20.751201345957185,-26.998156451285094,-30.970108247164177,-53.04809835924876,-61.79473435337246,-87.73854891939986,-100.56061741217243,-104.70770880349671,-136.36574546291706,-149.97118676171817,-156.85359719371775,-170.74015256905224,-179.0746797777237,-291.7524089838173
28622,20191103001131,3.08,0.39,66.95,2,0,2,0,9,0.5,53.0,54.0,6.0,247.5,61,17.856094197780212,11.446265766615769,10.270934718904613,9.175298360271452,8.697677851012882,8.249121165312099,8.220735976784564,7.496372456061668,5.722551878314436,5.481313711146258,5.361529632483627,4.902091390416949,4.782018402306711,4.159062394338413,4.013601873629221,3.672015795173004,3.372506486279905,3.2674454853906982,2.881891739812584,1.65051507112174,0.9264987857520288,0.0,-1.0,0.0560032887888951,0.0873647371456815,0.097362122082171,0.1089882814416091,0.1149732166596105,0.1212250347594652,0.1216436098694824,0.1333978542103236,0.174747214400885,0.1824380162672497,0.186513936981967,0.2039945648412207,0.2091167193161842,0.2404388069198637,0.2491527638977728,0.272329983251852,0.2965153674479853,0.3060494825303648,0.3469942975946182,0.6058714746060269,1.079332229440874,7.401884096747236,5.646756552160637,5.517368582056163,5.269109709712925,4.881847356060829,4.308996168899566,4.303325541086112,4.047694552846936,3.671975064506596,3.213608021981233,3.106329088625453,2.8576122534996085,2.680959741273303,2.652953662751186,2.488480332578779,1.5148724470512895,1.399549807901126,0.4926834396592605,0.0,-0.578684939624758,-0.6955736572003097,-1.9169847322615376,8.319805105598025,7.946857238985878,7.642928792269293,6.3781982946420985,5.725187256543031,5.22893604166098,3.2826026939761834,3.1934420843315845,2.9605132037193704,2.6438854133263567,1.8070027595659988,1.509729186645957,1.201475108180453,1.103693908754508,1.0993165964499312,1.015294952687234,0.8785516734333929,0.8544907000129978,0.8539212334508093,0.7308261673926777,0.689197345167228,0.0,780.0944777077109,593.730877203993,561.9033736544984,514.1938967763795,491.5661417327297,466.72011091091247,456.5701969942679,385.56039219913896,376.45922037023206,308.0666517729063,293.68579253490725,270.6893786475145,231.0186662079771,227.15834564371244,218.7531117371154,130.11841854781736,119.66769554937696,69.92087215656292,0.0,-22.53094771987753,-58.51423668436439,-164.17675542095316,951.750466533755,805.4793362195421,756.9724824366773,611.0979830370187,540.6543855482068,517.2797343383503,314.1596211575324,297.2813955351554,290.7098343432557,252.7178373777345,143.33087696139108,108.59122430464704,99.69364926106236,72.10474038619927,56.44328662810395,52.38895968775952,49.4259178679049,48.83026371504761,22.897717137702813,0.7622307681646419,0.0,-17.862751285720577
